                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                               "6725cf8"                               "gfortran"                                 "13.3.0"                   "x86_64-linux-25.12.1"                                 "CRMATH"                               "20260119"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26 
                                star_age                                star_mass                                    log_L                                 log_Teff                                    log_g                                    log_R                              effective_T                                 center_T                               center_Rho                        center_degeneracy                                 log_Lnuc                                 log_Lneu                           power_nuc_burn                             total_energy               total_gravitational_energy                    total_internal_energy                            photosphere_L                            photosphere_r                                     Teff                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                       phase_of_evolution                             model_number                                num_zones                                time_step 
                 1.2334346942887426E+010                  6.7514730960922353E-001                  3.6712612538151785E+000                  3.5125074258582356E+000                 -3.9907170342816517E-001                  2.3332689360556147E+000                  3.2546734850941148E+003                  6.2583679439735577E+007                  6.4781236570103664E+005                  2.0461088937212047E+001                  9.6358083745615488E+000                  1.4138947639814645E+000                  4.3232303337633667E+009                 -1.6859575916271847E+049                 -3.4861270085252440E+049                  1.8001694168980592E+049                  4.6909548596295617E+003                  2.1541152536835745E+002                  3.2546734850941148E+003                  0.0000000000000000E+000                  6.3455097495192603E-001                  2.3814161136629977E-001                                        6                                    27660                                     2105                  6.0305818212824795E-011 
                 1.2334346942887426E+010                  6.7514730960922353E-001                  3.6712611668352459E+000                  3.5125074072188496E+000                 -3.9907169100577894E-001                  2.3332689298444218E+000                  3.2546733454075270E+003                  6.2583678624636427E+007                  6.4781235321229615E+005                  2.0461088964467574E+001                  9.6358084151748091E+000                  1.4138947067585272E+000                  4.3232307380523939E+009                 -1.6859575749060752E+049                 -3.4861269724749202E+049                  1.8001693975688450E+049                  4.6909539201313346E+003                  2.1541152228758475E+002                  3.2546733454075270E+003                  0.0000000000000000E+000                  6.3455097495192592E-001                  2.3814161134224321E-001                                        6                                    27665                                     2105                  6.6582496210048801E-011 
                 1.2334346942887426E+010                  6.7514730960922353E-001                  3.6712610722574768E+000                  3.5125073869574939E+000                 -3.9907167747343181E-001                  2.3332689230782480E+000                  3.2546731935656426E+003                  6.2583677730995677E+007                  6.4781233942068380E+005                  2.0461088992431684E+001                  9.6358084600135516E+000                  1.4138946435823485E+000                  4.3232311844044533E+009                 -1.6859575564450242E+049                 -3.4861269326735182E+049                  1.8001693762284940E+049                  4.6909528985666402E+003                  2.1541151893153994E+002                  3.2546731935656426E+003                  0.0000000000000000E+000                  6.3455097495192569E-001                  2.3814161133108280E-001                                        6                                    27670                                     2105                  7.3512455894651643E-011 
                 1.2334346942887426E+010                  6.7514730960922353E-001                  3.6712609688841513E+000                  3.5125073648164049E+000                 -3.9907166266446009E-001                  2.3332689156737625E+000                  3.2546730276367398E+003                  6.2583678209742233E+007                  6.4781232341735647E+005                  2.0461088526506021E+001                  9.6358085095162931E+000                  1.4138945738316508E+000                  4.3232316771848516E+009                 -1.6859575360628129E+049                 -3.4861268887298466E+049                  1.8001693526670337E+049                  4.6909517819985895E+003                  2.1541151525889018E+002                  3.2546730276367398E+003                  0.0000000000000000E+000                  6.3455097495192569E-001                  2.3814161129263908E-001                                        6                                    27675                                     2105                  8.1163691349371570E-011 
                 1.2334346942887426E+010                  6.7514730960922353E-001                  3.6712608558191819E+000                  3.5125073406041811E+000                 -3.9907164644838800E-001                  2.3332689075657265E+000                  3.2546728461864277E+003                  6.2583677134222493E+007                  6.4781230659846961E+005                  2.0461088555914206E+001                  9.6358085641750222E+000                  1.4138944968228884E+000                  4.3232322212911453E+009                 -1.6859575135595313E+049                 -3.4861268402133612E+049                  1.8001693266538299E+049                  4.6909505607483252E+003                  2.1541151123727724E+002                  3.2546728461864277E+003                  0.0000000000000000E+000                  6.3455097495192569E-001                  2.3814161129767997E-001                                        6                                    27680                                     2105                  8.9611273535691050E-011 
                 1.2334346942887426E+010                  6.7514730960922353E-001                  3.6712607319835424E+000                  3.5125073140898815E+000                 -3.9907162866994506E-001                  2.3332688986765047E+000                  3.2546726474840002E+003                  6.2583675953344963E+007                  6.4781228802571655E+005                  2.0461088586154169E+001                  9.6358086245208998E+000                  1.4138944118005150E+000                  4.3232328220108805E+009                 -1.6859574887144388E+049                 -3.4861267866479050E+049                  1.8001692979334662E+049                  4.6909492231610366E+003                  2.1541150682819378E+002                  3.2546726474840002E+003                  0.0000000000000000E+000                  6.3455097495192569E-001                  2.3814161125863348E-001                                        6                                    27685                                     2105                  9.8938086861060706E-011 
                 1.2334346942887426E+010                  6.7514730960922353E-001                  3.6712605963688256E+000                  3.5125072850585455E+000                 -3.9907160918057222E-001                  2.3332688889318183E+000                  3.2546724299185094E+003                  6.2583674655957639E+007                  6.4781226751664327E+005                  2.0461088617375466E+001                  9.6358086911499239E+000                  1.4138943179298902E+000                  4.3232334852769709E+009                 -1.6859574612839058E+049                 -3.4861267275081226E+049                  1.8001692662242168E+049                  4.6909477583447006E+003                  2.1541150199479696E+002                  3.2546724299185094E+003                  0.0000000000000000E+000                  6.3455097495192569E-001                  2.3814161129292880E-001                                        6                                    27690                                     2105                  1.0923564240863129E-010 
                 1.2334346942887426E+010                  6.7514730960922353E-001                  3.6712604478963757E+000                  3.5125072532803188E+000                 -3.9907158782103042E-001                  2.3332688782520474E+000                  3.2546721917673958E+003                  6.2583673230016939E+007                  6.4781224486959097E+005                  2.0461088649650563E+001                  9.6358087647189965E+000                  1.4138942142918567E+000                  4.3232342176286783E+009                 -1.6859574309984677E+049                 -3.4861266622136287E+049                  1.8001692312151609E+049                  4.6909461546485527E+003                  2.1541149669759531E+002                  3.2546721917673958E+003                  0.0000000000000000E+000                  6.3455097495192558E-001                  2.3814161124476618E-001                                        6                                    27695                                     2105                  1.2060497580858964E-010 
                 1.2334346942887426E+010                  6.7514730960922353E-001                  3.6712602849785774E+000                  3.5125072184148487E+000                 -3.9907156436511182E-001                  2.3332688665240884E+000                  3.2546719304800058E+003                  6.2583671662045851E+007                  6.4781221986217482E+005                  2.0461088683123759E+001                  9.6358088459403834E+000                  1.4138940998673895E+000                  4.3232350261563568E+009                 -1.6859573975613525E+049                 -3.4861265901239307E+049                  1.8001691925625782E+049                  4.6909443949244323E+003                  2.1541149088048886E+002                  3.2546719304800058E+003                  0.0000000000000000E+000                  6.3455097495192547E-001                  2.3814161127419373E-001                                        6                                    27700                                     2105                  1.3315763856066424E-010 
                 1.2334346942887426E+010                  6.7514730960922353E-001                  3.6712601060498518E+000                  3.5125071801272534E+000                 -3.9907153858676553E-001                  2.3332688536349151E+000                  3.2546716435466892E+003                  6.2583669937376924E+007                  6.4781219224885246E+005                  2.0461088717884188E+001                  9.6358089356211742E+000                  1.4138939735359359E+000                  4.3232359188943367E+009                 -1.6859573606441558E+049                 -3.4861265105315782E+049                  1.8001691498874224E+049                  4.6909424622622273E+003                  2.1541148448741669E+002                  3.2546716435466892E+003                  0.0000000000000000E+000                  6.3455097495192592E-001                  2.3814161129021152E-001                                        6                                    27705                                     2105                  1.4701679253427346E-010 
                 1.2334346942887426E+010                  6.7514730960922353E-001                  3.6712599090026083E+000                  3.5125071379649673E+000                 -3.9907151018866704E-001                  2.3332688394358656E+000                  3.2546713275758534E+003                  6.2583668039373003E+007                  6.4781216175818059E+005                  2.0461088754169634E+001                  9.6358090346322758E+000                  1.4138938340557297E+000                  4.3232369045121937E+009                 -1.6859573198850128E+049                 -3.4861264226556456E+049                  1.8001691027706328E+049                  4.6909403338974689E+003                  2.1541147744464189E+002                  3.2546713275758534E+003                  0.0000000000000000E+000                  6.3455097495192625E-001                  2.3814161125624711E-001                                        6                                    27710                                     2105                  1.6231841838512841E-010 
                 1.2334346942887426E+010                  6.7514730960922353E-001                  3.6712596926889485E+000                  3.5125070916859125E+000                 -3.9907147899122625E-001                  2.3332688238371455E+000                  3.2546709807533371E+003                  6.2583665950269885E+007                  6.4781212809072190E+005                  2.0461088792048457E+001                  9.6358091439523701E+000                  1.4138936800602984E+000                  4.3232379927524366E+009                 -1.6859572748839339E+049                 -3.4861263256342765E+049                  1.8001690507503426E+049                  4.6909379974316307E+003                  2.1541146970762591E+002                  3.2546709807533371E+003                  0.0000000000000000E+000                  6.3455097495192658E-001                  2.3814161125996197E-001                                        6                                    27715                                     2105                  1.7921264974480621E-010 
                 1.2334346942887426E+010                  6.7514730960922353E-001                  3.6712594541060226E+000                  3.5125070406436754E+000                 -3.9907144457724880E-001                  2.3332688066301568E+000                  3.2546705982348280E+003                  6.2583663650561534E+007                  6.4781209091597109E+005                  2.0461088831563071E+001                  9.6358092646538402E+000                  1.4138935100389844E+000                  4.3232391942902622E+009                 -1.6859572251992749E+049                 -3.4861262185153117E+049                  1.8001689933160367E+049                  4.6909354204304236E+003                  2.1541146117290396E+002                  3.2546705982348280E+003                  0.0000000000000000E+000                  6.3455097495192725E-001                  2.3814161123662567E-001                                        6                                    27720                                     2105                  1.9786524627384592E-010 
                 1.2334346942887426E+010                  6.7514730960922353E-001                  3.6712591918167181E+000                  3.5125069845348564E+000                 -3.9907140672322061E-001                  2.3332687877031426E+000                  3.2546701777466133E+003                  6.2583661117616907E+007                  6.4781204986857076E+005                  2.0461088873111350E+001                  9.6358093979212835E+000                  1.4138933223233210E+000                  4.3232405209180527E+009                 -1.6859571703438385E+049                 -3.4861261002483141E+049                  1.8001689299044756E+049                  4.6909325873715898E+003                  2.1541145178504422E+002                  3.2546701777466133E+003                  0.0000000000000000E+000                  6.3455097495192736E-001                  2.3814161120806784E-001                                        6                                    27725                                     2105                  2.1845922003139363E-010 
                 1.2334346942887426E+010                  6.7514730960922353E-001                  3.6712589028869305E+000                  3.5125069227301657E+000                 -3.9907136501219731E-001                  2.3332687668476311E+000                  3.2546697145727112E+003                  6.2583658327405334E+007                  6.4781200454567093E+005                  2.0461088916828864E+001                  9.6358095450605763E+000                  1.4138931150707046E+000                  4.3232419856353865E+009                 -1.6859571097793191E+049                 -3.4861259696724665E+049                  1.8001688598931473E+049                  4.6909294665635625E+003                  2.1541144144064401E+002                  3.2546697145727112E+003                  0.0000000000000000E+000                  6.3455097495192758E-001                  2.3814161120096852E-001                                        6                                    27730                                     2105                  2.4119663111870665E-010 
                 1.2334346942887426E+010                  6.7514730960922276E-001                  3.6712585848209436E+000                  3.5125068546973428E+000                 -3.9907131907750343E-001                  2.3332687438802839E+000                  3.2546692047243014E+003                  6.2583650876791231E+007                  6.4781195682049019E+005                  2.0461090446616435E+001                  9.6358097075128466E+000                  1.4138928862477003E+000                  4.3232436027883530E+009                 -1.6859570429114793E+049                 -3.4861258255064916E+049                  1.8001687825950122E+049                  4.6909260310500476E+003                  2.1541143004876722E+002                  3.2546692047243014E+003                  0.0000000000000000E+000                  6.3455097495192780E-001                  2.3814161119118291E-001                                        6                                    27735                                     2105                  2.6630057021467571E-010 
                 1.2334346942887426E+010                  6.7514730960922209E-001                  3.6712582341220634E+000                  3.5125067796867095E+000                 -3.9907126842115370E-001                  2.3332687185521088E+000                  3.2546686425832036E+003                  6.2583643112722151E+007                  6.4781190388414869E+005                  2.0461091979011162E+001                  9.6358098868809101E+000                  1.4138926336116364E+000                  4.3232453883325443E+009                 -1.6859569690842600E+049                 -3.4861256663367124E+049                  1.8001686972524524E+049                  4.6909222430630698E+003                  2.1541141748591301E+002                  3.2546686425832036E+003                  0.0000000000000000E+000                  6.3455097495192847E-001                  2.3814161116089594E-001                                        6                                    27740                                     2105                  2.9401734745523723E-010 
                 1.2334346942887426E+010                  6.7514730960922131E-001                  3.6712578476607352E+000                  3.5125066970303127E+000                 -3.9907121258541506E-001                  2.3332686906342390E+000                  3.2546680231437022E+003                  6.2583632084894203E+007                  6.4781184673874988E+005                  2.0461094503417669E+001                  9.6358100849214310E+000                  1.4138923546807323E+000                  4.3232473597551680E+009                 -1.6859568875733387E+049                 -3.4861254906005040E+049                  1.8001686030271653E+049                  4.6909180688004208E+003                  2.1541140363856309E+002                  3.2546680231437022E+003                  0.0000000000000000E+000                  6.3455097495192914E-001                  2.3814161113425897E-001                                        6                                    27745                                     2105                  3.2461890913311179E-010 
                 1.2334346942887426E+010                  6.7514730960922065E-001                  3.6712574215546159E+000                  3.5125066058973755E+000                 -3.9907115101104557E-001                  2.3332686598470542E+000                  3.2546673401798662E+003                  6.2583620674831703E+007                  6.4781178324062296E+005                  2.0461097031039976E+001                  9.6358103035773457E+000                  1.4138920467215501E+000                  4.3232495363977070E+009                 -1.6859567975789861E+049                 -3.4861252965747721E+049                  1.8001684989957860E+049                  4.6909134663290606E+003                  2.1541138836802480E+002                  3.2546673401798662E+003                  0.0000000000000000E+000                  6.3455097495193002E-001                  2.3814161110232437E-001                                        6                                    27750                                     2105                  3.5840550592959394E-010 
                 1.2334346942887426E+010                  6.7514730960921987E-001                  3.6712569518866149E+000                  3.5125065054513418E+000                 -3.9907108312717848E-001                  2.3332686259051201E+000                  3.2546665874224600E+003                  6.2583608842509381E+007                  6.4781171272745507E+005                  2.0461099562270920E+001                  9.6358105449951168E+000                  1.4138917067102859E+000                  4.3232519396277657E+009                 -1.6859566982181308E+049                 -3.4861250823547445E+049                  1.8001683841366136E+049                  4.6909083933409174E+003                  2.1541137153272274E+002                  3.2546665874224600E+003                  0.0000000000000000E+000                  6.3455097495193025E-001                  2.3814161108117873E-001                                        6                                    27755                                     2105                  3.9570863885804838E-010 
                 1.2334346942887426E+010                  6.7514730960921920E-001                  3.6712564337387081E+000                  3.5125063946389785E+000                 -3.9907100822872860E-001                  2.3332685884558950E+000                  3.2546657569784502E+003                  6.2583596544269130E+007                  6.4781163447025872E+005                  2.0461102097412539E+001                  9.6358108115474330E+000                  1.4138913313118771E+000                  4.3232545930650530E+009                 -1.6859565885160596E+049                 -3.4861248458394001E+049                  1.8001682573233405E+049                  4.6909027967169295E+003                  2.1541135295779503E+002                  3.2546657569784502E+003                  0.0000000000000000E+000                  6.3455097495193102E-001                  2.3814161105042889E-001                                        6                                    27760                                     2105                  4.3689431182357285E-010 
                 1.2334346942887426E+010                  6.7514730960921843E-001                  3.6712558625142324E+000                  3.5125062724794498E+000                 -3.9907092564236396E-001                  2.3332685471627128E+000                  3.2546648414973774E+003                  6.2583583731616095E+007                  6.4781154766261915E+005                  2.0461104636864281E+001                  9.6358111058462441E+000                  1.4138909168433846E+000                  4.3232575227111216E+009                 -1.6859564673963056E+049                 -3.4861245847077580E+049                  1.8001681173114524E+049                  4.6908966268095473E+003                  2.1541133247625484E+002                  3.2546648414973774E+003                  0.0000000000000000E+000                  6.3455097495193225E-001                  2.3814161102020576E-001                                        6                                    27765                                     2105                  4.8236662271168158E-010 
                 1.2334346942887426E+010                  6.7514730960921776E-001                  3.6712552322112217E+000                  3.5125061376874007E+000                 -3.9907083450755271E-001                  2.3332685015953065E+000                  3.2546638313466756E+003                  6.2583564515763141E+007                  6.4781145450522669E+005                  2.0461109159340065E+001                  9.6358114307807128E+000                  1.4138904592384665E+000                  4.3232607573271894E+009                 -1.6859563336704550E+049                 -3.4861242963974772E+049                  1.8001679627270222E+049                  4.6908898187927689E+003                  2.1541130987468949E+002                  3.2546638313466756E+003                  0.0000000000000000E+000                  6.3455097495193302E-001                  2.3814161098268843E-001                                        6                                    27770                                     2105                  5.3257172824038491E-010 
                 1.2334346942887426E+010                  6.7514730960921698E-001                  3.6712545369077572E+000                  3.5125059889975092E+000                 -3.9907073396365172E-001                  2.3332684513233559E+000                  3.2546627170439424E+003                  6.2583543214131720E+007                  6.4781135169794783E+005                  2.0461114181612995E+001                  9.6358117895465156E+000                  1.4138899540080159E+000                  4.3232643287259130E+009                 -1.6859561860266288E+049                 -3.4861239780803755E+049                  1.8001677920537467E+049                  4.6908823087057899E+003                  2.1541128493965905E+002                  3.2546627170439424E+003                  0.0000000000000000E+000                  6.3455097495193424E-001                  2.3814161093717301E-001                                        6                                    27775                                     2105                  5.8800222147725627E-010 
                 1.2334346942887426E+010                  6.7514730960921632E-001                  3.6712537697345651E+000                  3.5125058249406234E+000                 -3.9907062301800550E-001                  2.3332683958505327E+000                  3.2546614875792548E+003                  6.2583521219915859E+007                  6.4781123738254514E+005                  2.0461119209765290E+001                  9.6358121856578745E+000                  1.4138893961917443E+000                  4.3232682718911209E+009                 -1.6859560230160783E+049                 -3.4861236266327764E+049                  1.8001676036166981E+049                  4.6908740223560317E+003                  2.1541125742498437E+002                  3.2546614875792548E+003                  0.0000000000000000E+000                  6.3455097495193535E-001                  2.3814161089205380E-001                                        6                                    27780                                     2105                  6.4920196497199359E-010 
                 1.2334346942887426E+010                  6.7514730960921554E-001                  3.6712529233473066E+000                  3.5125056439469300E+000                 -3.9907050060552129E-001                  2.3332683346442904E+000                  3.2546601311883605E+003                  6.2583501378823340E+007                  6.4781110881622834E+005                  2.0461123255224248E+001                  9.6358126230041510E+000                  1.4138887803192370E+000                  4.3232726255412550E+009                 -1.6859558430393463E+049                 -3.4861232386067352E+049                  1.8001673955673889E+049                  4.6908648804205450E+003                  2.1541122706652197E+002                  3.2546601311883605E+003                  0.0000000000000000E+000                  6.3455097495193702E-001                  2.3814161084173391E-001                                        6                                    27785                                     2105                  7.1677142692529703E-010 
                 1.2334346942887426E+010                  6.7514730960921410E-001                  3.6712519892653042E+000                  3.5125054442021035E+000                 -3.9907036550282449E-001                  2.3332682670929414E+000                  3.2546586342746286E+003                  6.2583476317609727E+007                  6.4781096853937546E+005                  2.0461128791360228E+001                  9.6358131058791745E+000                  1.4138881003466641E+000                  4.3232774324214182E+009                 -1.6859556443306333E+049                 -3.4861228101944830E+049                  1.8001671658638497E+049                  4.6908547913037582E+003                  2.1541119356087447E+002                  3.2546586342746286E+003                  0.0000000000000000E+000                  6.3455097495193824E-001                  2.3814161078869020E-001                                        6                                    27790                                     2105                  7.9137357275049218E-010 
                 1.2334346942887426E+010                  6.7514730960921265E-001                  3.6712509585765210E+000                  3.5125052238014112E+000                 -3.9907021641681162E-001                  2.3332681925499346E+000                  3.2546569825639485E+003                  6.2583445948397666E+007                  6.4781081509285315E+005                  2.0461135818942168E+001                  9.6358136390187443E+000                  1.4138873496035944E+000                  4.3232827396767082E+009                 -1.6859554249401696E+049                 -3.4861223371931282E+049                  1.8001669122529585E+049                  4.6908436587522710E+003                  2.1541115658735220E+002                  3.2546569825639485E+003                  0.0000000000000000E+000                  6.3455097495193979E-001                  2.3814161073062029E-001                                        6                                    27795                                     2105                  8.7374036983361719E-010 
                 1.2334346942887426E+010                  6.7514730960921121E-001                  3.6712498210801709E+000                  3.5125049805631101E+000                 -3.9907005187366629E-001                  2.3332681102783615E+000                  3.2546551597063108E+003                  6.2583413091429874E+007                  6.4781064531893772E+005                  2.0461143349773003E+001                  9.6358142276535119E+000                  1.4138865207228368E+000                  4.3232885993787394E+009                 -1.6859551827153816E+049                 -3.4861218149614432E+049                  1.8001666322460616E+049                  4.6908313725944327E+003                  2.1541111578044863E+002                  3.2546551597063108E+003                  0.0000000000000000E+000                  6.3455097495194168E-001                  2.3814161066110448E-001                                        6                                    27800                                     2105                  9.6467996931416500E-010 
                 1.2334346942887426E+010                  6.7514730960920977E-001                  3.6712485657810672E+000                  3.5125047121366983E+000                 -3.9906987028021157E-001                  2.3332680194816335E+000                  3.2546531480870690E+003                  6.2583374722520523E+007                  6.4781045898273541E+005                  2.0461152373712029E+001                  9.6358148775617849E+000                  1.4138856055718365E+000                  4.3232950690513783E+009                 -1.6859549152795110E+049                 -3.4861212383750309E+049                  1.8001663230955199E+049                  4.6908178140802174E+003                  2.1541107074505621E+002                  3.2546531480870690E+003                  0.0000000000000000E+000                  6.3455097495194368E-001                  2.3814161058742486E-001                                        6                                    27805                                     2105                  1.0650846353513349E-009 
                 1.2334346942887426E+010                  6.7514730960920832E-001                  3.6712471802760880E+000                  3.5125044158693948E+000                 -3.9906966984444930E-001                  2.3332679192637520E+000                  3.2546509278263402E+003                  6.2583335099314913E+007                  6.4781025180183898E+005                  2.0461161408245182E+001                  9.6358155951250648E+000                  1.4138845951699712E+000                  4.3233022122237692E+009                 -1.6859546200085988E+049                 -3.4861206017769233E+049                  1.8001659817683245E+049                  4.6908028492548683E+003                  2.1541102103676013E+002                  3.2546509278263402E+003                  0.0000000000000000E+000                  6.3455097495194623E-001                  2.3814161050681548E-001                                        6                                    27810                                     2105                  1.1759394996746815E-009 
                 1.2334346942887426E+010                  6.7514730960920621E-001                  3.6712456510629390E+000                  3.5125040888742709E+000                 -3.9906944861179444E-001                  2.3332678086474239E+000                  3.2546484772896042E+003                  6.2583289715180576E+007                  6.4781002392418811E+005                  2.0461171938059369E+001                  9.6358163873822971E+000                  1.4138834796053574E+000                  4.3233100989704704E+009                 -1.6859542940053764E+049                 -3.4861198989207799E+049                  1.8001656049154036E+049                  4.6907863322944486E+003                  2.1541096617082437E+002                  3.2546484772896042E+003                  0.0000000000000000E+000                  6.3455097495194912E-001                  2.3814161041633786E-001                                        6                                    27815                                     2105                  1.2983322273154286E-009 
                 1.2334346942887426E+010                  6.7514730960920410E-001                  3.6712439632628580E+000                  3.5125037279701536E+000                 -3.9906920442818600E-001                  2.3332676865556192E+000                  3.2546457726373524E+003                  6.2583238425848514E+007                  6.4780977295427793E+005                  2.0461183964417373E+001                  9.6358172621053182E+000                  1.4138822479295161E+000                  4.3233188066626787E+009                 -1.6859539340711184E+049                 -3.4861191229096092E+049                  1.8001651888384908E+049                  4.6907681025114407E+003                  2.1541090561304378E+002                  3.2546457726373524E+003                  0.0000000000000000E+000                  6.3455097495195201E-001                  2.3814161031733791E-001                                        6                                    27820                                     2105                  1.4334636883548633E-009 
                 1.2334346942887426E+010                  6.7514730960920188E-001                  3.6712421001799345E+000                  3.5125033295860928E+000                 -3.9906893488150641E-001                  2.3332675517822783E+000                  3.2546427871091942E+003                  6.2583181072160177E+007                  6.4780949624701461E+005                  2.0461197488667263E+001                  9.6358182277580386E+000                  1.4138808880579274E+000                  4.3233284195621843E+009                 -1.6859535366740400E+049                 -3.4861182661295919E+049                  1.8001647294555519E+049                  4.6907479795958416E+003                  2.1541083876521577E+002                  3.2546427871091942E+003                  0.0000000000000000E+000                  6.3455097495195467E-001                  2.3814161027900166E-001                                        6                                    27825                                     2105                  1.5826597403968718E-009 
                 1.2334346942887426E+010                  6.7514730960919944E-001                  3.6712400438290915E+000                  3.5125028898774424E+000                 -3.9906863736526615E-001                  2.3332674030241574E+000                  3.2546394918937995E+003                  6.2583117478222683E+007                  6.4780919088354032E+005                  2.0461212512382758E+001                  9.6358192940067067E+000                  1.4138793866475829E+000                  4.3233390339011106E+009                 -1.6859530979148497E+049                 -3.4861173201738928E+049                  1.8001642222590431E+049                  4.6907257693188776E+003                  2.1541076498093472E+002                  3.2546394918937995E+003                  0.0000000000000000E+000                  6.3455097495195834E-001                  2.3814161027900521E-001                                        6                                    27830                                     2105                  1.7473842373696820E-009 
                 1.2334346942887426E+010                  6.7514730960919656E-001                  3.6712377737300588E+000                  3.5125024044631257E+000                 -3.9906830892350126E-001                  2.3332672388032742E+000                  3.2546358541599839E+003                  6.2583045991389580E+007                  6.4780885441158211E+005                  2.0461229531710995E+001                  9.6358204712600521E+000                  1.4138777289655089E+000                  4.3233507533045464E+009                 -1.6859526134883934E+049                 -3.4861162757604182E+049                  1.8001636622720248E+049                  4.6907012505081502E+003                  2.1541068352712651E+002                  3.2546358541599839E+003                  0.0000000000000000E+000                  6.3455097495196189E-001                  2.3814161027900868E-001                                        6                                    27835                                     2105                  1.9292533922941380E-009 
                 1.2334346942887426E+010                  6.7514730960919367E-001                  3.6712352678226505E+000                  3.5125018686266798E+000                 -3.9906794636188025E-001                  2.3332670575224626E+000                  3.2546318385634127E+003                  6.2582967856655166E+007                  6.4780848249901715E+005                  2.0461248053776981E+001                  9.6358217710492831E+000                  1.4138758987453008E+000                  4.3233636925736189E+009                 -1.6859520786411322E+049                 -3.4861151226407295E+049                  1.8001630439995972E+049                  4.6906741849349273E+003                  2.1541059361160382E+002                  3.2546318385634127E+003                  0.0000000000000000E+000                  6.3455097495196655E-001                  2.3814154134428647E-001                                        6                                    27840                                     2105                  2.1300516349404368E-009 
                 1.2334346942887426E+010                  6.7514730960919023E-001                  3.6712325017395795E+000                  3.5125012771581279E+000                 -3.9906754615302015E-001                  2.3332668574180317E+000                  3.2546274060616183E+003                  6.2582882837147400E+007                  6.4780807121571410E+005                  2.0461268080713307E+001                  9.6358232060900662E+000                  1.4138738780267019E+000                  4.3233779783030767E+009                 -1.6859514881249469E+049                 -3.4861138495005111E+049                  1.8001623613755642E+049                  4.6906443094617734E+003                  2.1541049435958436E+002                  3.2546274060616183E+003                  0.0000000000000000E+000                  6.3455097495197155E-001                  2.3814154171461965E-001                                        6                                    27845                                     2105                  2.3517491199625106E-009 
                 1.2334346942887426E+010                  6.7514730960918656E-001                  3.6712294481119505E+000                  3.5125006242035317E+000                 -3.9906710434377685E-001                  2.3332666365134087E+000                  3.2546225127866314E+003                  6.2582790671778619E+007                  6.4780761622175400E+005                  2.0461289614716225E+001                  9.6358247904652572E+000                  1.4138716469820811E+000                  4.3233937507008028E+009                 -1.6859508361454818E+049                 -3.4861124438462011E+049                  1.8001616077007193E+049                  4.6906113285437486E+003                  2.1541038479069991E+002                  3.2546225127866314E+003                  0.0000000000000000E+000                  6.3455097495197665E-001                  2.3814154173655433E-001                                        6                                    27850                                     2105                  2.5965210572931025E-009 
                 1.2334346942887426E+010                  6.7514730960918234E-001                  3.6712260772147811E+000                  3.5124999034072335E+000                 -3.9906661663180282E-001                  2.3332663926574204E+000                  3.2546171111110148E+003                  6.2582695448717281E+007                  6.4780711040835816E+005                  2.0461311174493630E+001                  9.6358265397333724E+000                  1.4138691837186925E+000                  4.3234111646684847E+009                 -1.6859501163049876E+049                 -3.4861108918852761E+049                  1.8001607755802886E+049                  4.6905749212032297E+003                  2.1541026383798297E+002                  3.2546171111110148E+003                  0.0000000000000000E+000                  6.3455097495198221E-001                  2.3814154159191750E-001                                        6                                    27855                                     2105                  2.8667690544618822E-009 
                 1.2334346942887426E+010                  6.7514730960917790E-001                  3.6712223560490540E+000                  3.5124991077124772E+000                 -3.9906607824510576E-001                  2.3332661234640706E+000                  3.2546111481538396E+003                  6.2582595390894927E+007                  6.4780654925752501E+005                  2.0461333257281034E+001                  9.6358284710544790E+000                  1.4138664640632321E+000                  4.3234303910555296E+009                 -1.6859493215398111E+049                 -3.4861091783887927E+049                  1.8001598568489816E+049                  4.6905347311188834E+003                  2.1541013031799829E+002                  3.2546111481538396E+003                  0.0000000000000000E+000                  6.3455097495198665E-001                  2.3814154168646645E-001                                        6                                    27860                                     2105                  3.1651446802391795E-009 
                 1.2334346942887426E+010                  6.7514730960917280E-001                  3.6712182481760292E+000                  3.5124982293268041E+000                 -3.9906548391477631E-001                  2.3332658262989039E+000                  3.2546045655214734E+003                  6.2582481394786440E+007                  6.4780593156699475E+005                  2.0461358833320784E+001                  9.6358306033732362E+000                  1.4138634613259995E+000                  4.3234516184823895E+009                 -1.6859484440509513E+049                 -3.4861072865416045E+049                  1.8001588424906532E+049                  4.6904903648403033E+003                  2.1540998292408014E+002                  3.2546045655214734E+003                  0.0000000000000000E+000                  6.3455097495199297E-001                  2.3814154118987135E-001                                        6                                    27865                                     2105                  3.4945754808026810E-009 
