#ZONE  TEMP.           FRAC. RADIUS  ABS(dR/R)       PH(dR/R)        ABS(dT/T)       PH(dT/T)        ABS(dL/L)       PH(dL/L)        ABS(dE_T)       PH(dE_T)
150    0.200051E+07    0.142135E+00  0.36765132E-04 -0.28845750E+00  0.32716088E-03  0.28531406E+01  0.40435802E-03  0.28532183E+01  0.00000000E+00  0.00000000E+00
149    0.181614E+07    0.153566E+00  0.78740424E-04 -0.28845129E+00  0.46470689E-03  0.28531320E+01  0.62653142E-03  0.28531037E+01  0.00000000E+00  0.00000000E+00
148    0.165464E+07    0.165202E+00  0.12725093E-03 -0.28844670E+00  0.63084495E-03  0.28531338E+01  0.91563000E-03  0.28530183E+01  0.00000000E+00  0.00000000E+00
147    0.151290E+07    0.177024E+00  0.18378482E-03 -0.28844444E+00  0.83173573E-03  0.28531467E+01  0.12646278E-02  0.28530594E+01  0.00000000E+00  0.00000000E+00
146    0.138817E+07    0.189015E+00  0.25002912E-03 -0.28844085E+00  0.10745703E-02  0.28531576E+01  0.17162612E-02  0.28533133E+01  0.00000000E+00  0.00000000E+00
145    0.127814E+07    0.201166E+00  0.32791228E-03 -0.28842710E+00  0.13677144E-02  0.28531357E+01  0.17662807E-01 -0.28809915E+00  0.72215456E-12  0.15783721E+01
144    0.118058E+07    0.213465E+00  0.41962559E-03 -0.28842234E+00  0.17209051E-02  0.28531809E+01  0.16896585E-01 -0.28842064E+00  0.91122668E-12  0.15785115E+01
143    0.109345E+07    0.225901E+00  0.52764729E-03 -0.28841443E+00  0.21454657E-02  0.28531966E+01  0.16045439E-01 -0.28831508E+00  0.11403381E-11  0.15784054E+01
142    0.101534E+07    0.238462E+00  0.65480802E-03 -0.28840352E+00  0.26545087E-02  0.28532152E+01  0.15067305E-01 -0.28825717E+00  0.14174398E-11  0.15784245E+01
141    0.945179E+06    0.251140E+00  0.80436152E-03 -0.28838978E+00  0.32631742E-02  0.28532376E+01  0.13895439E-01 -0.28819119E+00  0.17514749E-11  0.15784484E+01
140    0.882041E+06    0.263928E+00  0.98004149E-03 -0.28837316E+00  0.39888995E-02  0.28532636E+01  0.12330241E-01 -0.28808348E+00  0.21525300E-11  0.15784763E+01
139    0.825081E+06    0.276821E+00  0.11861110E-02 -0.28835362E+00  0.48516680E-02  0.28532939E+01  0.10277064E-01 -0.28792511E+00  0.26320218E-11  0.15785083E+01
138    0.773496E+06    0.289814E+00  0.14273978E-02 -0.28833100E+00  0.58742739E-02  0.28533282E+01  0.76445796E-02 -0.28760900E+00  0.32031434E-11  0.15785439E+01
137    0.726565E+06    0.302899E+00  0.17093324E-02 -0.28830516E+00  0.70825777E-02  0.28533669E+01  0.43704122E-02 -0.28678287E+00  0.38810497E-11  0.15785821E+01
136    0.683679E+06    0.316068E+00  0.20379944E-02 -0.28827583E+00  0.85058040E-02  0.28534100E+01  0.60483091E-03 -0.27460523E+00  0.46832506E-11  0.15786264E+01
135    0.644366E+06    0.329311E+00  0.24201851E-02 -0.28824292E+00  0.10176793E-01  0.28534583E+01  0.38828384E-02  0.28507092E+01  0.56295376E-11  0.15786804E+01
134    0.608249E+06    0.342620E+00  0.28635013E-02 -0.28820629E+00  0.12132256E-01  0.28535124E+01  0.94139673E-02  0.28520424E+01  0.67417354E-11  0.15787406E+01
133    0.574991E+06    0.355986E+00  0.33763819E-02 -0.28816576E+00  0.14413057E-01  0.28535724E+01  0.16255984E-01  0.28524964E+01  0.80438760E-11  0.15788021E+01
132    0.544276E+06    0.369399E+00  0.39681296E-02 -0.28812100E+00  0.17064509E-01  0.28536379E+01  0.24131827E-01  0.28526971E+01  0.95627868E-11  0.15788720E+01
131    0.515821E+06    0.382849E+00  0.46489325E-02 -0.28807188E+00  0.20136563E-01  0.28537104E+01  0.33432028E-01  0.28528277E+01  0.11328930E-10  0.15789566E+01
130    0.489396E+06    0.396324E+00  0.54299132E-02 -0.28801830E+00  0.23683817E-01  0.28537905E+01  0.44733997E-01  0.28529724E+01  0.13375057E-10  0.15790372E+01
129    0.464776E+06    0.409813E+00  0.63230996E-02 -0.28795973E+00  0.27765895E-01  0.28538763E+01  0.57257939E-01  0.28530585E+01  0.15737235E-10  0.15791236E+01
128    0.441764E+06    0.423303E+00  0.73414119E-02 -0.28789603E+00  0.32447610E-01  0.28539700E+01  0.71257661E-01  0.28531332E+01  0.18455818E-10  0.15792282E+01
127    0.420217E+06    0.436781E+00  0.84987290E-02 -0.28782702E+00  0.37798751E-01  0.28540723E+01  0.87067013E-01  0.28532157E+01  0.21573693E-10  0.15793376E+01
126    0.400014E+06    0.450233E+00  0.98099017E-02 -0.28775240E+00  0.43894266E-01  0.28541827E+01  0.10451317E+00  0.28532525E+01  0.25137736E-10  0.15794759E+01
125    0.381058E+06    0.463649E+00  0.11290786E-01 -0.28767238E+00  0.50813939E-01  0.28543056E+01  0.12526965E+00  0.28533368E+01  0.29198733E-10  0.15796295E+01
124    0.363265E+06    0.477017E+00  0.12958270E-01 -0.28758664E+00  0.58641965E-01  0.28544383E+01  0.14944715E+00  0.28534337E+01  0.33809730E-10  0.15797750E+01
123    0.346553E+06    0.490328E+00  0.14830210E-01 -0.28749475E+00  0.67466874E-01  0.28545807E+01  0.17683311E+00  0.28534856E+01  0.39027812E-10  0.15799637E+01
122    0.330848E+06    0.503573E+00  0.16925409E-01 -0.28739703E+00  0.77380580E-01  0.28547390E+01  0.20950774E+00  0.28535870E+01  0.44911733E-10  0.15801826E+01
121    0.316081E+06    0.516742E+00  0.19263527E-01 -0.28729325E+00  0.88477864E-01  0.28549109E+01  0.24813556E+00  0.28537150E+01  0.51521422E-10  0.15803962E+01
120    0.302178E+06    0.529828E+00  0.21864892E-01 -0.28718302E+00  0.10085589E+00  0.28550961E+01  0.29281507E+00  0.28538766E+01  0.58920133E-10  0.15806028E+01
119    0.289070E+06    0.542823E+00  0.24750309E-01 -0.28706564E+00  0.11461304E+00  0.28552927E+01  0.34266027E+00  0.28539656E+01  0.67173501E-10  0.15808765E+01
118    0.276697E+06    0.555717E+00  0.27940899E-01 -0.28694166E+00  0.12984726E+00  0.28555114E+01  0.40032930E+00  0.28540849E+01  0.76346266E-10  0.15812373E+01
117    0.265005E+06    0.568503E+00  0.31457886E-01 -0.28681145E+00  0.14665496E+00  0.28557536E+01  0.46817917E+00  0.28543489E+01  0.86499594E-10  0.15815298E+01
116    0.253935E+06    0.581173E+00  0.35322187E-01 -0.28667351E+00  0.16513104E+00  0.28560056E+01  0.54339211E+00  0.28545442E+01  0.97694926E-10  0.15818165E+01
115    0.243434E+06    0.593717E+00  0.39554015E-01 -0.28652765E+00  0.18536725E+00  0.28562778E+01  0.62632182E+00  0.28546615E+01  0.10999372E-09  0.15822902E+01
114    0.233454E+06    0.606127E+00  0.44172577E-01 -0.28637515E+00  0.20744989E+00  0.28565858E+01  0.72127648E+00  0.28549302E+01  0.12345249E-09  0.15828029E+01
113    0.223950E+06    0.618392E+00  0.49195605E-01 -0.28621548E+00  0.23146003E+00  0.28569174E+01  0.82796207E+00  0.28553855E+01  0.13812365E-09  0.15830827E+01
112    0.214875E+06    0.630502E+00  0.54638718E-01 -0.28604556E+00  0.25747485E+00  0.28572493E+01  0.93970590E+00  0.28555114E+01  0.15405334E-09  0.15835754E+01
111    0.206187E+06    0.642445E+00  0.60514991E-01 -0.28586770E+00  0.28556417E+00  0.28576310E+01  0.10621591E+01  0.28558456E+01  0.17128224E-09  0.15842905E+01
110    0.197849E+06    0.654210E+00  0.66834531E-01 -0.28568157E+00  0.31579235E+00  0.28580431E+01  0.11950659E+01  0.28566618E+01  0.18984964E-09  0.15843001E+01
109    0.189819E+06    0.665783E+00  0.73603632E-01 -0.28547964E+00  0.34822667E+00  0.28584120E+01  0.13223719E+01  0.28569439E+01  0.20977251E-09  0.15842841E+01
108    0.182061E+06    0.677150E+00  0.80824480E-01 -0.28526245E+00  0.38292909E+00  0.28588090E+01  0.14445181E+01  0.28571122E+01  0.23105712E-09  0.15849996E+01
107    0.174551E+06    0.688297E+00  0.88495275E-01 -0.28503247E+00  0.41995656E+00  0.28592587E+01  0.15659306E+01  0.28580064E+01  0.25375855E-09  0.15849057E+01
106    0.167268E+06    0.699211E+00  0.96610062E-01 -0.28478163E+00  0.45937326E+00  0.28596472E+01  0.16713021E+01  0.28588789E+01  0.27796729E-09  0.15834602E+01
105    0.160196E+06    0.709878E+00  0.10515887E+00 -0.28450165E+00  0.50124767E+00  0.28599518E+01  0.17455931E+01  0.28579247E+01  0.30355103E-09  0.15843566E+01
104    0.153336E+06    0.720286E+00  0.11412973E+00 -0.28420848E+00  0.54559719E+00  0.28604487E+01  0.18152776E+01  0.28583735E+01  0.33060389E-09  0.15861000E+01
103    0.146700E+06    0.730427E+00  0.12350917E+00 -0.28390002E+00  0.59247069E+00  0.28609524E+01  0.18776129E+01  0.28597395E+01  0.35965568E-09  0.15843706E+01
102    0.140299E+06    0.740295E+00  0.13328251E+00 -0.28356313E+00  0.64194323E+00  0.28613133E+01  0.19139895E+01  0.28573097E+01  0.39011029E-09  0.15869832E+01
101    0.134155E+06    0.749887E+00  0.14343788E+00 -0.28322519E+00  0.69392910E+00  0.28620524E+01  0.19633294E+01  0.28554489E+01  0.42158388E-09  0.15957678E+01
100    0.128292E+06    0.759206E+00  0.15396640E+00 -0.28290668E+00  0.74838638E+00  0.28631607E+01  0.20525015E+01  0.28574373E+01  0.45583382E-09  0.15996866E+01
 99    0.122725E+06    0.768257E+00  0.16485962E+00 -0.28259399E+00  0.80544604E+00  0.28642099E+01  0.21648239E+01  0.28568266E+01  0.49219990E-09  0.16027368E+01
 98    0.117460E+06    0.777047E+00  0.17611333E+00 -0.28229653E+00  0.86495995E+00  0.28655266E+01  0.23104060E+01  0.28550675E+01  0.52839823E-09  0.16122288E+01
 97    0.112498E+06    0.785586E+00  0.18772841E+00 -0.28203433E+00  0.92669639E+00  0.28673268E+01  0.25086392E+01  0.28579588E+01  0.56834088E-09  0.16183989E+01
 96    0.107832E+06    0.793884E+00  0.19970222E+00 -0.28179495E+00  0.99101865E+00  0.28691612E+01  0.27452572E+01  0.28579142E+01  0.61041154E-09  0.16237810E+01
 95    0.103450E+06    0.801952E+00  0.21203848E+00 -0.28158878E+00  0.10574836E+01  0.28714054E+01  0.30271975E+01  0.28585177E+01  0.65137642E-09  0.16335282E+01
 94    0.993375E+05    0.809800E+00  0.22474278E+00 -0.28142458E+00  0.11259442E+01  0.28740939E+01  0.33586472E+01  0.28619231E+01  0.69764361E-09  0.16402731E+01
 93    0.954780E+05    0.817439E+00  0.23781452E+00 -0.28129457E+00  0.11968835E+01  0.28769840E+01  0.37302826E+01  0.28631611E+01  0.74550779E-09  0.16478445E+01
 92    0.918526E+05    0.824879E+00  0.25125988E+00 -0.28120740E+00  0.12696293E+01  0.28804015E+01  0.41449169E+01  0.28648359E+01  0.79195186E-09  0.16595946E+01
 91    0.884450E+05    0.832130E+00  0.26508429E+00 -0.28117240E+00  0.13441125E+01  0.28844307E+01  0.46048895E+01  0.28676686E+01  0.84383875E-09  0.16716529E+01
 90    0.852377E+05    0.839199E+00  0.27928781E+00 -0.28119511E+00  0.14206508E+01  0.28890711E+01  0.51093819E+01  0.28698768E+01  0.89706185E-09  0.16861112E+01
 89    0.822136E+05    0.846094E+00  0.29387621E+00 -0.28128883E+00  0.14984456E+01  0.28945701E+01  0.56614057E+01  0.28728090E+01  0.94606269E-09  0.17047526E+01
 88    0.793572E+05    0.852823E+00  0.30885930E+00 -0.28146711E+00  0.15767292E+01  0.29010664E+01  0.62632809E+01  0.28781556E+01  0.99455629E-09  0.17241540E+01
 87    0.766538E+05    0.859391E+00  0.32424569E+00 -0.28173316E+00  0.16551354E+01  0.29084859E+01  0.69120485E+01  0.28862991E+01  0.10447620E-08  0.17411437E+01
 86    0.740886E+05    0.865804E+00  0.34004309E+00 -0.28207611E+00  0.17331417E+01  0.29166565E+01  0.75993641E+01  0.28971282E+01  0.10918402E-08  0.17546577E+01
 85    0.716477E+05    0.872065E+00  0.35626391E+00 -0.28246870E+00  0.18094370E+01  0.29253459E+01  0.83125681E+01  0.29110366E+01  0.11278689E-08  0.17629219E+01
 84    0.693190E+05    0.878178E+00  0.37292938E+00 -0.28286067E+00  0.18819538E+01  0.29341509E+01  0.90345214E+01  0.29288905E+01  0.11557836E-08  0.17597257E+01
 83    0.670915E+05    0.884145E+00  0.39005855E+00 -0.28317031E+00  0.19495331E+01  0.29423400E+01  0.97425273E+01  0.29507465E+01  0.11944141E-08  0.17355340E+01
 82    0.649534E+05    0.889968E+00  0.40765165E+00 -0.28328213E+00  0.20126787E+01  0.29488688E+01  0.10408381E+02  0.29753416E+01  0.12736810E-08  0.16839154E+01
 81    0.628912E+05    0.895647E+00  0.42567322E+00 -0.28305312E+00  0.20737471E+01  0.29525101E+01  0.10999527E+02  0.30001966E+01  0.14218682E-08  0.16074969E+01
 80    0.608892E+05    0.901179E+00  0.44405462E+00 -0.28232154E+00  0.21348059E+01  0.29520227E+01  0.11481442E+02  0.30227713E+01  0.16489973E-08  0.15130167E+01
 79    0.589322E+05    0.906562E+00  0.46271774E+00 -0.28091093E+00  0.21950578E+01  0.29461851E+01  0.11821060E+02  0.30416975E+01  0.20079796E-08  0.14053018E+01
 78    0.570058E+05    0.911791E+00  0.48155289E+00 -0.27863445E+00  0.22565595E+01  0.29335553E+01  0.11986005E+02  0.30551575E+01  0.26965605E-08  0.12993273E+01
 77    0.550923E+05    0.916859E+00  0.50036848E+00 -0.27529733E+00  0.23285534E+01  0.29124669E+01  0.11940860E+02  0.30590425E+01  0.41102315E-08  0.12070543E+01
 76    0.531677E+05    0.921754E+00  0.51890481E+00 -0.27069274E+00  0.24198165E+01  0.28814798E+01  0.11649663E+02  0.30473622E+01  0.74057644E-08  0.11189316E+01
 75    0.512066E+05    0.926463E+00  0.53687369E+00 -0.26460522E+00  0.25351543E+01  0.28398396E+01  0.11084420E+02  0.30116322E+01  0.19084623E-07  0.10484956E+01
 74    0.491761E+05    0.930968E+00  0.55432440E+00 -0.25781010E+00  0.26341386E+01  0.27969905E+01  0.10398426E+02  0.29434419E+01  0.16654638E-01 -0.38798849E+00
 73    0.471745E+05    0.935262E+00  0.57151743E+00 -0.25084883E+00  0.26748305E+01  0.27698613E+01  0.96916637E+01  0.28480712E+01  0.16988057E-01 -0.45211434E+00
 72    0.452682E+05    0.939347E+00  0.58857775E+00 -0.24388410E+00  0.26832652E+01  0.27541888E+01  0.90461217E+01  0.27329046E+01  0.10619773E-01 -0.12489369E+01
