#ZONE  TEMP.           FRAC. RADIUS  ABS(dR/R)       PH(dR/R)        ABS(dT/T)       PH(dT/T)        ABS(dL/L)       PH(dL/L)        ABS(dE_T)       PH(dE_T)
150    0.200051E+07    0.142135E+00  0.41610833E-04  0.29653959E+01  0.37028169E-03 -0.17619816E+00  0.45925403E-03 -0.17627562E+00  0.00000000E+00  0.00000000E+00
149    0.181614E+07    0.153566E+00  0.89097546E-04  0.29653947E+01  0.52575689E-03 -0.17618947E+00  0.71312859E-03 -0.17623408E+00  0.00000000E+00  0.00000000E+00
148    0.165464E+07    0.165202E+00  0.14392648E-03  0.29653963E+01  0.71320326E-03 -0.17618291E+00  0.10438519E-02 -0.17619572E+00  0.00000000E+00  0.00000000E+00
147    0.151290E+07    0.177024E+00  0.20773121E-03  0.29654017E+01  0.93930393E-03 -0.17617981E+00  0.14439199E-02 -0.17623786E+00  0.00000000E+00  0.00000000E+00
146    0.138817E+07    0.189015E+00  0.28234676E-03  0.29654089E+01  0.12117599E-02 -0.17617128E+00  0.19618917E-02 -0.17608368E+00  0.00000000E+00  0.00000000E+00
145    0.127814E+07    0.201166E+00  0.36984915E-03  0.29654235E+01  0.15394191E-02 -0.17618337E+00  0.19782189E-01  0.29657086E+01  0.87814966E-12  0.27451495E+00
144    0.118058E+07    0.213465E+00  0.47256874E-03  0.29654317E+01  0.19324228E-02 -0.17614349E+00  0.18834780E-01  0.29654719E+01  0.11053756E-11  0.27462390E+00
143    0.109345E+07    0.225901E+00  0.59310376E-03  0.29654428E+01  0.24023657E-02 -0.17612518E+00  0.17775377E-01  0.29655777E+01  0.13792342E-11  0.27455090E+00
142    0.101534E+07    0.238462E+00  0.73437700E-03  0.29654568E+01  0.29624136E-02 -0.17610288E+00  0.16554641E-01  0.29656358E+01  0.17083839E-11  0.27457213E+00
141    0.945179E+06    0.251140E+00  0.89969324E-03  0.29654738E+01  0.36274381E-02 -0.17607685E+00  0.15095402E-01  0.29657278E+01  0.21023204E-11  0.27459873E+00
140    0.882041E+06    0.263928E+00  0.10927757E-02  0.29654939E+01  0.44141447E-02 -0.17604614E+00  0.13175080E-01  0.29658510E+01  0.25714525E-11  0.27463021E+00
139    0.825081E+06    0.276821E+00  0.13177872E-02  0.29655173E+01  0.53411423E-02 -0.17601099E+00  0.10689362E-01  0.29660659E+01  0.31271927E-11  0.27466567E+00
138    0.773496E+06    0.289814E+00  0.15793295E-02  0.29655443E+01  0.64289771E-02 -0.17597073E+00  0.75420448E-02  0.29664953E+01  0.37823280E-11  0.27470641E+00
137    0.726565E+06    0.302899E+00  0.18824363E-02  0.29655750E+01  0.77001026E-02 -0.17592522E+00  0.36684952E-02  0.29679447E+01  0.45510281E-11  0.27475089E+00
136    0.683679E+06    0.316068E+00  0.22325671E-02  0.29656098E+01  0.91788299E-02 -0.17587416E+00  0.76482361E-03 -0.18990841E+00  0.54490309E-11  0.27480262E+00
135    0.644366E+06    0.329311E+00  0.26356173E-02  0.29656490E+01  0.10891158E-01 -0.17581672E+00  0.60040724E-02 -0.17811689E+00  0.64932631E-11  0.27486351E+00
134    0.608249E+06    0.342620E+00  0.30979181E-02  0.29656927E+01  0.12864522E-01 -0.17575228E+00  0.12383942E-01 -0.17718854E+00  0.77012193E-11  0.27493254E+00
133    0.574991E+06    0.355986E+00  0.36261910E-02  0.29657412E+01  0.15127488E-01 -0.17568029E+00  0.20166199E-01 -0.17679472E+00  0.90907868E-11  0.27500529E+00
132    0.544276E+06    0.369399E+00  0.42274639E-02  0.29657951E+01  0.17709353E-01 -0.17560095E+00  0.29040405E-01 -0.17659469E+00  0.10680431E-10  0.27508717E+00
131    0.515821E+06    0.382849E+00  0.49089725E-02  0.29658545E+01  0.20639534E-01 -0.17551273E+00  0.39380118E-01 -0.17645554E+00  0.12489527E-10  0.27518460E+00
130    0.489396E+06    0.396324E+00  0.56780736E-02  0.29659198E+01  0.23946671E-01 -0.17541457E+00  0.51733410E-01 -0.17630890E+00  0.14536378E-10  0.27528342E+00
129    0.464776E+06    0.409813E+00  0.65420656E-02  0.29659915E+01  0.27657984E-01 -0.17530760E+00  0.65257217E-01 -0.17620683E+00  0.16838554E-10  0.27539062E+00
128    0.441764E+06    0.423303E+00  0.75080118E-02  0.29660700E+01  0.31798315E-01 -0.17518954E+00  0.80167779E-01 -0.17611493E+00  0.19412988E-10  0.27551774E+00
